num_symbols,initial_investment,symbols,start_date_insample,end_date_insample,profit_insample,spy_profits_insample,annualized_sharpe_ratio_insample,alpha_insample,beta_insample,r-squared_insample,treynors_ratio_insample,information_ratio_insample,start_date_outsample,end_date_outsample,profit_outsample,spy_profits_outsample,annualized_sharpe_ratio_outsample,alpha_outsample,beta_outsample,r-squared_outsample,treynors_ratio_outsample,information_ratio_outsample
5,1000000,"{'Industrials': ['BA', 'FDX', 'FLS', 'LMT', 'CTAS'], 'Health Care': ['ILMN', 'ZBH', 'EW', 'ZTS', 'ABBV'], 'Information Technology': ['V', 'NLOK', 'VRSN', 'ACN', 'NTAP'], 'Communication Services': ['EA', 'NWSA', 'NFLX', 'GOOGL', 'ATVI'], 'Consumer Discretionary': ['BBY', 'AAP', 'GPS', 'CCL', 'RL'], 'Utilities': ['XEL', 'NRG', 'NEE', 'DTE', 'DUK'], 'Financials': ['ALL', 'PRU', 'SYF', 'ICE', 'ZION'], 'Materials': ['NEM', 'SHW', 'NUE', 'VMC', 'EMN'], 'Consumer Staples': ['MO', 'MDLZ', 'PG', 'KMB', 'KO'], 'Real Estate': ['PSA', 'KIM', 'O', 'AVB', 'IRM'], 'Energy': ['APA', 'HAL', 'DVN', 'PSX', 'FTI']}",2017-01-01,2019-01-01,2215078.4921717267,152629.36098455172,2.9855555317095583,0.0017081221506220845,0.7152905687278874,0.3756132238352909,0.0025065644723540497,0.2267543257910481,2019-01-01,2020-01-01,682760.7013530976,310874.82947136625,1.4220577255558595,0.0009833652214528146,0.2285637214917212,0.0184068366377822,0.00521412770409759,0.07460657025562216
5,1000000,"{'Industrials': ['EXPD', 'JCI', 'PNR', 'CAT', 'PWR'], 'Health Care': ['BMY', 'LH', 'ABT', 'UNH', 'ABC'], 'Information Technology': ['XLNX', 'ADSK', 'FIS', 'CTXS', 'VRSN'], 'Communication Services': ['CMCSA', 'FB', 'NWS', 'DISCA', 'DIS'], 'Consumer Discretionary': ['TIF', 'GPC', 'TJX', 'APTV', 'BWA'], 'Utilities': ['AES', 'XEL', 'ETR', 'SO', 'NRG'], 'Financials': ['JPM', 'PRU', 'DFS', 'ALL', 'BAC'], 'Materials': ['SEE', 'IP', 'NUE', 'NEM', 'BLL'], 'Consumer Staples': ['KMB', 'GIS', 'PM', 'SJM', 'MO'], 'Real Estate': ['IRM', 'PLD', 'EQIX', 'ESS', 'AMT'], 'Energy': ['COG', 'COP', 'NOV', 'SLB', 'HAL']}",2018-01-01,2020-01-01,974458.1201056377,243383.24677747051,3.138208543849985,0.0010975529409336037,0.2612909231321784,0.17303606695610918,0.004480613027626736,0.20379895977311646,2020-01-01,2020-07-01,-38599.89070407476,-34320.00789618038,-0.5869812232721212,-0.0004373049436993963,0.218495209063244,0.2485103762974207,-0.002083868225917911,-0.040967046992372316
5,1000000,"{'Industrials': ['ALLE', 'LUV', 'VRSK', 'FAST', 'HWM'], 'Health Care': ['SYK', 'ABBV', 'PRGO', 'LLY', 'LH'], 'Information Technology': ['AVGO', 'ADSK', 'LRCX', 'XLNX', 'AKAM'], 'Communication Services': ['GOOGL', 'NWSA', 'IPG', 'GOOG', 'ATVI'], 'Consumer Discretionary': ['APTV', 'GRMN', 'LB', 'UAA', 'HRB'], 'Utilities': ['DTE', 'AEE', 'EXC', 'NRG', 'XEL'], 'Financials': ['AON', 'ZION', 'COF', 'BAC', 'GL'], 'Materials': ['NUE', 'SEE', 'IP', 'MOS', 'IFF'], 'Consumer Staples': ['KO', 'SYY', 'ADM', 'KMB', 'MDLZ'], 'Real Estate': ['VTR', 'O', 'WELL', 'SPG', 'AVB'], 'Energy': ['MPC', 'WMB', 'COP', 'SLB', 'OXY']}",2017-01-01,2019-01-01,1780391.644176041,152629.36098455172,2.424430378721401,0.001887305509152548,0.7896871872770026,0.24731005889329394,0.002508493556484731,0.16771639426058652,2019-01-01,2020-01-01,651899.0558887207,310874.82947136625,1.4677145629813029,0.0014941987723742804,0.7566552530359322,0.06398050022153479,0.002886501612127166,0.06537886912970098
5,1000000,"{'Industrials': ['SNA', 'XYL', 'NLSN', 'CHRW', 'ROP'], 'Health Care': ['PRGO', 'DVA', 'MYL', 'ABT', 'AMGN'], 'Information Technology': ['NVDA', 'NTAP', 'HPQ', 'WU', 'SWKS'], 'Communication Services': ['DISCK', 'EA', 'DIS', 'CTL', 'IPG'], 'Consumer Discretionary': ['TIF', 'GM', 'DLTR', 'LEN', 'CCL'], 'Utilities': ['AEE', 'SO', 'EXC', 'NRG', 'NEE'], 'Financials': ['PNC', 'BAC', 'HIG', 'TRV', 'ZION'], 'Materials': ['MOS', 'APD', 'BLL', 'AVY', 'PPG'], 'Consumer Staples': ['KO', 'HRL', 'PM', 'PEP', 'EL'], 'Real Estate': ['PSA', 'BXP', 'VTR', 'EQR', 'CBRE'], 'Energy': ['SLB', 'KMI', 'OKE', 'COP', 'WMB']}",2018-01-01,2020-01-01,1569628.6578993,243383.24677747051,2.6558169996943977,0.0016012045153860981,0.4835743344668735,0.1929041090134258,0.0035912973214895475,0.1716988987567542,2020-01-01,2020-07-01,201406.76114164785,-34320.00789618038,1.2155414405819875,0.0014784845443656792,0.3750159913681759,0.310595461682039,0.0038600286128289358,0.09419089159068522
5,1000000,"{'Industrials': ['JBHT', 'UPS', 'LUV', 'GWW', 'CAT'], 'Health Care': ['REGN', 'HSIC', 'MDT', 'BIIB', 'ABC'], 'Information Technology': ['ADSK', 'CSCO', 'ADBE', 'ADP', 'WU'], 'Communication Services': ['NWS', 'ATVI', 'T', 'DISCK', 'GOOGL'], 'Consumer Discretionary': ['TIF', 'HBI', 'LOW', 'BBY', 'LB'], 'Utilities': ['AEP', 'DUK', 'XEL', 'PEG', 'CNP'], 'Financials': ['MMC', 'AIG', 'PGR', 'C', 'BK'], 'Materials': ['CF', 'LYB', 'NUE', 'SHW', 'LIN'], 'Consumer Staples': ['KR', 'MDLZ', 'CPB', 'PG', 'COST'], 'Real Estate': ['CBRE', 'O', 'AVB', 'ESS', 'EQIX'], 'Energy': ['DVN', 'COP', 'OKE', 'EOG', 'OXY']}",2017-01-01,2019-01-01,5474739.853200532,152629.36098455172,3.0023167922047387,0.00356166585854874,1.3940132802595728,0.3338817369264174,0.002673525595680964,0.22145347026890344,2019-01-01,2020-01-01,-557257.427541389,310874.82947136625,-1.1159577181224354,-0.0435078657921825,1.5645624345331095,0.0004260001603628717,-0.02689656848784254,-0.07269725298401444
5,1000000,"{'Industrials': ['DOV', 'UPS', 'SWK', 'RHI', 'EFX'], 'Health Care': ['AMGN', 'LLY', 'ANTM', 'HSIC', 'PRGO'], 'Information Technology': ['HPQ', 'FISV', 'ADSK', 'HPE', 'CTSH'], 'Communication Services': ['NWSA', 'NWS', 'FB', 'CTL', 'ATVI'], 'Consumer Discretionary': ['BKNG', 'RCL', 'DLTR', 'PVH', 'BWA'], 'Utilities': ['NRG', 'AEP', 'ETR', 'SO', 'NEE'], 'Financials': ['AIG', 'TRV', 'GS', 'BK', 'TFC'], 'Materials': ['NEM', 'BLL', 'SHW', 'ECL', 'CF'], 'Consumer Staples': ['MDLZ', 'SYY', 'MO', 'PEP', 'WMT'], 'Real Estate': ['AVB', 'SPG', 'AIV', 'CBRE', 'PEAK'], 'Energy': ['OKE', 'CVX', 'SLB', 'PXD', 'NBL']}",2017-01-01,2019-01-01,2543132.723292292,152629.36098455172,3.0290818304337623,0.0016325721391981624,0.615104214097086,0.31598544613488155,0.002772691997350685,0.2208513781896139,2019-01-01,2020-01-01,542034.6289116982,310874.82947136625,0.3664552818425829,-0.00034041643999792423,0.6759969786959951,0.1994528920185592,0.0004081829249018657,-0.03183011489086119
5,1000000,"{'Industrials': ['NSC', 'HWM', 'TXT', 'UNP', 'CAT'], 'Health Care': ['DGX', 'ANTM', 'HCA', 'BSX', 'HSIC'], 'Information Technology': ['CTSH', 'FLIR', 'WDC', 'ADP', 'ADBE'], 'Communication Services': ['T', 'IPG', 'NFLX', 'VZ', 'FB'], 'Consumer Discretionary': ['BBY', 'MHK', 'LB', 'GPC', 'AAP'], 'Utilities': ['SO', 'CMS', 'EXC', 'CNP', 'NRG'], 'Financials': ['MMC', 'ZION', 'LNC', 'COF', 'BLK'], 'Materials': ['IFF', 'NUE', 'CF', 'LIN', 'MOS'], 'Consumer Staples': ['EL', 'CL', 'KR', 'SJM', 'PG'], 'Real Estate': ['AIV', 'PSA', 'EQIX', 'EQR', 'SPG'], 'Energy': ['FTI', 'MPC', 'SLB', 'DVN', 'EOG']}",2018-01-01,2020-01-01,1423420.7665086968,243383.24677747051,2.393744609726239,0.001448555242662865,0.6120226167709105,0.28847882057828805,0.0026469442903021365,0.15984770928206513,2020-01-01,2020-07-01,193433.79768670094,-34320.00789618038,1.0644946807066558,0.0014576418162620913,0.39703844688110174,0.2755568131668045,0.003588857596192647,0.08059407001044369
5,1000000,"{'Industrials': ['ITW', 'ROP', 'CAT', 'MAS', 'LMT'], 'Health Care': ['BIIB', 'LLY', 'VAR', 'UNH', 'BMY'], 'Information Technology': ['INTU', 'LRCX', 'WDC', 'NTAP', 'ORCL'], 'Communication Services': ['T', 'CMCSA', 'CTL', 'GOOG', 'GOOGL'], 'Consumer Discretionary': ['ROST', 'LEN', 'TGT', 'EXPE', 'KMX'], 'Utilities': ['CNP', 'PEG', 'NRG', 'WEC', 'XEL'], 'Financials': ['ICE', 'ZION', 'TRV', 'AIZ', 'SCHW'], 'Materials': ['PPG', 'IFF', 'SEE', 'ECL', 'SHW'], 'Consumer Staples': ['GIS', 'WMT', 'SJM', 'COST', 'ADM'], 'Real Estate': ['O', 'EQIX', 'IRM', 'CBRE', 'AIV'], 'Energy': ['NOV', 'DVN', 'HES', 'EOG', 'FTI']}",2017-01-01,2019-01-01,1426453.8657244588,152629.36098455172,2.6235968910236185,0.001534256775707632,0.7987059963406229,0.43813022988729344,0.002039480986714152,0.2076684148595183,2019-01-01,2020-01-01,218442.20058810106,310874.82947136625,0.8563291467486829,0.00017724262458564957,0.5580724087622341,0.12006957164382505,0.0012293576900927314,0.014856470557095703
5,1000000,"{'Industrials': ['SNA', 'AME', 'UPS', 'DAL', 'LUV'], 'Health Care': ['ILMN', 'XRAY', 'CI', 'PRGO', 'ABT'], 'Information Technology': ['INTC', 'CTSH', 'MA', 'VRSN', 'ADP'], 'Communication Services': ['NWSA', 'FB', 'NWS', 'CTL', 'GOOG'], 'Consumer Discretionary': ['RL', 'AMZN', 'AAP', 'AZO', 'VFC'], 'Utilities': ['SO', 'EXC', 'NEE', 'CMS', 'AEP'], 'Financials': ['SCHW', 'AIZ', 'CME', 'TRV', 'AMP'], 'Materials': ['FMC', 'CF', 'IP', 'IFF', 'LYB'], 'Consumer Staples': ['WBA', 'HSY', 'PM', 'COST', 'MDLZ'], 'Real Estate': ['SLG', 'SPG', 'O', 'AMT', 'PLD'], 'Energy': ['MPC', 'MRO', 'PSX', 'OXY', 'SLB']}",2017-01-01,2019-01-01,1950538.342551368,152629.36098455172,3.5307183167046863,0.0019253904101054849,0.5342935365749937,0.2382218443613592,0.0037221720383752814,0.24671240355562504,2019-01-01,2020-01-01,275907.1403096346,310874.82947136625,0.8662194001466405,0.0008254150611880202,0.04953527908604613,0.0006011410198055732,0.017574935539991784,0.05175141694190342
5,1000000,"{'Industrials': ['NLSN', 'HWM', 'PH', 'LUV', 'MMM'], 'Health Care': ['VAR', 'DGX', 'VRTX', 'BIIB', 'REGN'], 'Information Technology': ['CTXS', 'WU', 'MSFT', 'INTU', 'JNPR'], 'Communication Services': ['EA', 'VZ', 'GOOGL', 'FB', 'ATVI'], 'Consumer Discretionary': ['CCL', 'UAA', 'HRB', 'AZO', 'KMX'], 'Utilities': ['CNP', 'NRG', 'DUK', 'EXC', 'ETR'], 'Financials': ['COF', 'CMA', 'DFS', 'UNM', 'PNC'], 'Materials': ['IP', 'APD', 'IFF', 'LYB', 'FMC'], 'Consumer Staples': ['TAP', 'PG', 'CL', 'KO', 'HRL'], 'Real Estate': ['SLG', 'PLD', 'BXP', 'KIM', 'EQR'], 'Energy': ['KMI', 'DVN', 'MPC', 'NOV', 'OXY']}",2018-01-01,2020-01-01,2618391.1637164284,243383.24677747051,2.528106098505678,0.0012795480718243847,0.575542460531575,0.3597555377744167,0.002503315029475337,0.1767607523080492,2020-01-01,2020-07-01,982902.2826551236,-34320.00789618038,1.1805862227696449,0.0016997122233955125,0.5953553562953642,0.5679119018705459,0.002772525395360617,0.11650240427173755
5,1000000,"{'Industrials': ['EMR', 'XYL', 'RHI', 'CMI', 'CTAS'], 'Health Care': ['XRAY', 'GILD', 'REGN', 'HCA', 'BMY'], 'Information Technology': ['ACN', 'FLIR', 'LRCX', 'FISV', 'AVGO'], 'Communication Services': ['EA', 'CMCSA', 'NWS', 'NFLX', 'ATVI'], 'Consumer Discretionary': ['TJX', 'F', 'ROST', 'NKE', 'VFC'], 'Utilities': ['AES', 'WEC', 'EIX', 'AEP', 'DUK'], 'Financials': ['TRV', 'WFC', 'PBCT', 'COF', 'CME'], 'Materials': ['SEE', 'LIN', 'IFF', 'CF', 'NEM'], 'Consumer Staples': ['KR', 'MDLZ', 'KMB', 'CPB', 'PEP'], 'Real Estate': ['KIM', 'ESS', 'WELL', 'PLD', 'IRM'], 'Energy': ['CVX', 'PSX', 'FTI', 'SLB', 'NBL']}",2017-01-01,2019-01-01,1893040.5683111984,152629.36098455172,2.5070914706531515,0.0019262963802609168,0.6290909649724311,0.16450337831507975,0.0031805844534607266,0.1663413756399018,2019-01-01,2020-01-01,-123745.31340329314,310874.82947136625,-0.1989147606936009,-0.0008032139120472443,0.5004033369832209,0.020366102998884302,-0.0006933732141244948,-0.029307502034487506
5,1000000,"{'Industrials': ['EFX', 'SNA', 'PNR', 'URI', 'AAL'], 'Health Care': ['ZBH', 'HSIC', 'CVS', 'HCA', 'ANTM'], 'Information Technology': ['AVGO', 'FLIR', 'QRVO', 'ORCL', 'MCHP'], 'Communication Services': ['CMCSA', 'NWS', 'NFLX', 'T', 'ATVI'], 'Consumer Discretionary': ['AMZN', 'AAP', 'PHM', 'HRB', 'LEN'], 'Utilities': ['NEE', 'CMS', 'AEE', 'XEL', 'EIX'], 'Financials': ['BK', 'CMA', 'WFC', 'AON', 'DFS'], 'Materials': ['FMC', 'PPG', 'ECL', 'MLM', 'CF'], 'Consumer Staples': ['PG', 'HRL', 'KHC', 'CAG', 'SJM'], 'Real Estate': ['WELL', 'SLG', 'EQR', 'AIV', 'PLD'], 'Energy': ['OXY', 'NOV', 'MPC', 'CVX', 'COP']}",2018-01-01,2020-01-01,1633525.9990677254,243383.24677747051,1.922711607268444,0.0013177017773846314,0.7434578435716027,0.3095328106306385,0.0020525075198368718,0.12586888407891592,2020-01-01,2020-07-01,584152.442925551,-34320.00789618038,2.0160840552839963,0.0025620447792392693,0.2824830500656375,0.15761420509925306,0.008987300522852841,0.1396425932186646
5,1000000,"{'Industrials': ['VRSK', 'RHI', 'JBHT', 'NOC', 'HON'], 'Health Care': ['CI', 'ALXN', 'CAH', 'MYL', 'CERN'], 'Information Technology': ['WDC', 'WU', 'ACN', 'QRVO', 'HPE'], 'Communication Services': ['T', 'DISCK', 'FB', 'CTL', 'ATVI'], 'Consumer Discretionary': ['HD', 'AZO', 'HRB', 'LOW', 'VFC'], 'Utilities': ['DUK', 'PEG', 'NRG', 'SO', 'EIX'], 'Financials': ['SYF', 'PFG', 'ICE', 'PNC', 'PBCT'], 'Materials': ['APD', 'LIN', 'NUE', 'MOS', 'BLL'], 'Consumer Staples': ['KHC', 'PEP', 'MNST', 'CAG', 'PG'], 'Real Estate': ['HST', 'BXP', 'CBRE', 'PEAK', 'AVB'], 'Energy': ['HAL', 'MPC', 'PXD', 'COG', 'PSX']}",2017-01-01,2019-01-01,1767126.6371067485,152629.36098455172,2.4399763043787868,0.001357189555754561,0.4266862017112232,0.1448006749687324,0.003299320296159812,0.16023563106122388,2019-01-01,2020-01-01,397155.25482356455,310874.82947136625,0.4211076289899812,6.7497232122561e-05,0.1895610209698521,0.027300555369386026,0.001267831053805206,0.007554035906901041
5,1000000,"{'Industrials': ['TT', 'ITW', 'KSU', 'HON', 'J'], 'Health Care': ['AMGN', 'DGX', 'MYL', 'VRTX', 'LLY'], 'Information Technology': ['CSCO', 'AMAT', 'STX', 'FIS', 'V'], 'Communication Services': ['EA', 'GOOG', 'CTL', 'VZ', 'ATVI'], 'Consumer Discretionary': ['LOW', 'DHI', 'HRB', 'ORLY', 'EXPE'], 'Utilities': ['AES', 'AEP', 'DUK', 'PEG', 'DTE'], 'Financials': ['ICE', 'AIZ', 'TRV', 'GS', 'MTB'], 'Materials': ['SHW', 'ECL', 'VMC', 'IFF', 'APD'], 'Consumer Staples': ['PM', 'CHD', 'TAP', 'KO', 'STZ'], 'Real Estate': ['PLD', 'WELL', 'EQR', 'PSA', 'AMT'], 'Energy': ['WMB', 'NBL', 'PSX', 'OKE', 'XOM']}",2018-01-01,2020-01-01,1092342.9762431637,243383.24677747051,3.0390943389856395,0.0012022505658561106,0.33553559483392426,0.21829511880093788,0.003863190492988862,0.20083193251939094,2020-01-01,2020-07-01,50888.33754028287,-34320.00789618038,0.32888477661525745,0.00033676273345441043,0.28399662032907474,0.2782800527794405,0.001103369665975355,0.026208910073666013
5,1000000,"{'Industrials': ['CHRW', 'KSU', 'UPS', 'NOC', 'J'], 'Health Care': ['DGX', 'ABBV', 'BSX', 'MDT', 'HCA'], 'Information Technology': ['FIS', 'WU', 'INTC', 'MSFT', 'AMAT'], 'Communication Services': ['GOOGL', 'CMCSA', 'EA', 'NFLX', 'DISCA'], 'Consumer Discretionary': ['PVH', 'DLTR', 'GM', 'TJX', 'UAA'], 'Utilities': ['DUK', 'NRG', 'CMS', 'CNP', 'ETR'], 'Financials': ['BLK', 'AIZ', 'NDAQ', 'HIG', 'LNC'], 'Materials': ['MLM', 'NEM', 'MOS', 'SEE', 'APD'], 'Consumer Staples': ['EL', 'PM', 'KMB', 'KHC', 'HSY'], 'Real Estate': ['SPG', 'AVB', 'HST', 'PLD', 'AMT'], 'Energy': ['WMB', 'SLB', 'KMI', 'MPC', 'EOG']}",2017-01-01,2019-01-01,2194708.387792245,152629.36098455172,2.4660281237850232,0.0017429498830829136,0.8037063151814263,0.3077787854795924,0.0022871931805173553,0.17703534169936566,2019-01-01,2020-01-01,672066.3851320235,310874.82947136625,1.191567525548646,0.0009470967746519447,0.380164916575368,0.030339723419248617,0.003403038531735088,0.055803834424859325
5,1000000,"{'Industrials': ['KSU', 'AAL', 'SNA', 'ITW', 'ROP'], 'Health Care': ['BIIB', 'PRGO', 'CI', 'DVA', 'ABT'], 'Information Technology': ['JNPR', 'HPQ', 'STX', 'XLNX', 'NTAP'], 'Communication Services': ['DIS', 'DISCA', 'ATVI', 'GOOG', 'FB'], 'Consumer Discretionary': ['PHM', 'ORLY', 'GM', 'MCD', 'APTV'], 'Utilities': ['AEE', 'NRG', 'NEE', 'XEL', 'DTE'], 'Financials': ['KEY', 'BAC', 'TRV', 'ALL', 'AFL'], 'Materials': ['MOS', 'IP', 'NEM', 'SEE', 'LYB'], 'Consumer Staples': ['STZ', 'MNST', 'HRL', 'TAP', 'GIS'], 'Real Estate': ['IRM', 'HST', 'PSA', 'SPG', 'SLG'], 'Energy': ['DVN', 'COG', 'CVX', 'NBL', 'OXY']}",2017-01-01,2019-01-01,1873615.630351326,152629.36098455172,3.34079983761611,0.001494648093682658,0.518173475381443,0.3276696930046952,0.003003007949100952,0.2465279325839524,2019-01-01,2020-01-01,289575.49682673765,310874.82947136625,0.16480963041933422,-0.0002082560146034272,0.3515276183156917,0.06591712529305338,0.00031932834673800177,-0.01992921713496681
5,1000000,"{'Industrials': ['JBHT', 'PH', 'CMI', 'FAST', 'DOV'], 'Health Care': ['VAR', 'CERN', 'GILD', 'CVS', 'VRTX'], 'Information Technology': ['HPE', 'STX', 'AAPL', 'CRM', 'CTSH'], 'Communication Services': ['DIS', 'CMCSA', 'CTL', 'EA', 'T'], 'Consumer Discretionary': ['RL', 'CMG', 'BWA', 'LB', 'MCD'], 'Utilities': ['CNP', 'DTE', 'PEG', 'ETR', 'EXC'], 'Financials': ['SYF', 'COF', 'CB', 'UNM', 'MTB'], 'Materials': ['NUE', 'FMC', 'IFF', 'MOS', 'VMC'], 'Consumer Staples': ['MNST', 'PG', 'CHD', 'CPB', 'CLX'], 'Real Estate': ['CCI', 'SPG', 'EQR', 'PLD', 'CBRE'], 'Energy': ['HAL', 'KMI', 'FTI', 'OXY', 'XOM']}",2018-01-01,2020-01-01,1133020.5657227798,243383.24677747051,2.6111352389865488,0.001220073258967301,0.4461905420406123,0.26464665978155066,0.0030145334818417052,0.17399088503010166,2020-01-01,2020-07-01,58819.941802149406,-34320.00789618038,0.3707958763451849,0.0004604204800107449,0.4730500007592229,0.5425935200792315,0.0008908732146686797,0.037732462853868366
5,1000000,"{'Industrials': ['EFX', 'DOV', 'AME', 'MMM', 'EXPD'], 'Health Care': ['DVA', 'DGX', 'LH', 'JNJ', 'ABBV'], 'Information Technology': ['VRSN', 'MU', 'IBM', 'ADP', 'HPQ'], 'Communication Services': ['DISCA', 'VZ', 'NFLX', 'EA', 'ATVI'], 'Consumer Discretionary': ['HD', 'GM', 'TJX', 'UAA', 'BBY'], 'Utilities': ['EIX', 'WEC', 'AEP', 'XEL', 'CNP'], 'Financials': ['RF', 'COF', 'MTB', 'JPM', 'PRU'], 'Materials': ['LYB', 'ECL', 'SEE', 'IFF', 'VMC'], 'Consumer Staples': ['KR', 'CAG', 'MNST', 'MDLZ', 'PEP'], 'Real Estate': ['O', 'WELL', 'AVB', 'VTR', 'EQR'], 'Energy': ['APA', 'HES', 'NBL', 'WMB', 'PXD']}",2017-01-01,2019-01-01,1352580.021106557,152629.36098455172,2.9492863375976603,0.0015275007553230244,0.5375178697893489,0.2627875570223025,0.0029603202997535963,0.2077161018161416,2019-01-01,2020-01-01,-116525.53702898766,310874.82947136625,-0.3510751734843654,-0.000639025244319741,0.2382988576820353,0.00973719620141933,-0.001769852913922938,-0.03367313060930894
5,1000000,"{'Industrials': ['GD', 'ALLE', 'DAL', 'AAL', 'DOV'], 'Health Care': ['ABT', 'LH', 'ZBH', 'PFE', 'ZTS'], 'Information Technology': ['FLIR', 'NLOK', 'ORCL', 'HPE', 'FFIV'], 'Communication Services': ['CTL', 'FB', 'NWSA', 'NWS', 'CMCSA'], 'Consumer Discretionary': ['HBI', 'RL', 'ROST', 'AAP', 'UAA'], 'Utilities': ['NEE', 'DTE', 'CNP', 'NRG', 'AEE'], 'Financials': ['AXP', 'WFC', 'PNC', 'MMC', 'SCHW'], 'Materials': ['MLM', 'NEM', 'APD', 'IFF', 'SEE'], 'Consumer Staples': ['WMT', 'PM', 'SJM', 'GIS', 'HSY'], 'Real Estate': ['IRM', 'CBRE', 'HST', 'PSA', 'PEAK'], 'Energy': ['NOV', 'PSX', 'OKE', 'NBL', 'KMI']}",2017-01-01,2019-01-01,1640681.1705158213,152629.36098455172,2.9466169390458137,0.001810823112479664,0.7494501577274297,0.3577862763036396,0.0025347550972346106,0.22079075692752634,2019-01-01,2020-01-01,352136.67372413445,310874.82947136625,1.5541037459153568,0.0005304183131474463,0.8486999028189727,0.2530863996138052,0.001536737255181976,0.04606905360930855
5,1000000,"{'Industrials': ['HWM', 'SNA', 'SWK', 'MMM', 'FAST'], 'Health Care': ['MRK', 'CAH', 'SYK', 'ABT', 'ILMN'], 'Information Technology': ['CTXS', 'XLNX', 'WDC', 'ADSK', 'FISV'], 'Communication Services': ['DISCK', 'FB', 'DISCA', 'IPG', 'VZ'], 'Consumer Discretionary': ['CCL', 'RCL', 'EXPE', 'LEN', 'LB'], 'Utilities': ['DTE', 'CNP', 'AES', 'NEE', 'XEL'], 'Financials': ['CME', 'AFL', 'RF', 'AIG', 'GL'], 'Materials': ['IFF', 'CF', 'FMC', 'BLL', 'ECL'], 'Consumer Staples': ['PG', 'HSY', 'KHC', 'CPB', 'GIS'], 'Real Estate': ['IRM', 'AIV', 'KIM', 'BXP', 'PEAK'], 'Energy': ['XOM', 'OKE', 'COG', 'WMB', 'COP']}",2018-01-01,2020-01-01,2135042.5186953843,243383.24677747051,2.9919939686165646,0.0017849682040698726,0.2919681984615365,0.0772444461932641,0.006393682060299917,0.1876121703142105,2020-01-01,2020-07-01,53572.458459191716,-34320.00789618038,-0.10528946246332498,-0.00018370332801605858,0.5289810867290959,0.1880454276980994,-0.0004297064045758056,-0.0059487240760538965
5,1000000,"{'Industrials': ['ROP', 'PH', 'NLSN', 'FLS', 'LMT'], 'Health Care': ['BSX', 'ALXN', 'A', 'HCA', 'SYK'], 'Information Technology': ['ORCL', 'LRCX', 'NLOK', 'TEL', 'FFIV'], 'Communication Services': ['NWSA', 'FB', 'VZ', 'CMCSA', 'DISCK'], 'Consumer Discretionary': ['NWL', 'AZO', 'TIF', 'MHK', 'UAA'], 'Utilities': ['WEC', 'EIX', 'AEE', 'NRG', 'NEE'], 'Financials': ['LNC', 'KEY', 'WFC', 'PNC', 'ZION'], 'Materials': ['ECL', 'VMC', 'FMC', 'NEM', 'MOS'], 'Consumer Staples': ['EL', 'CPB', 'PM', 'MO', 'STZ'], 'Real Estate': ['KIM', 'ESS', 'EQIX', 'AIV', 'WELL'], 'Energy': ['MPC', 'MRO', 'CVX', 'WMB', 'NBL']}",2017-01-01,2019-01-01,1876680.4635330685,152629.36098455172,3.540550065971141,0.0018935111607861288,0.491473363749082,0.21044058161475188,0.003971276778753612,0.24350943211778944,2019-01-01,2020-01-01,314840.1361566312,310874.82947136625,1.2323716371762512,0.0007454833978670464,0.2487723146317156,0.0246031876473124,0.003908409152731592,0.06026798418125345
5,1000000,"{'Industrials': ['EFX', 'SNA', 'JBHT', 'LUV', 'TXT'], 'Health Care': ['CERN', 'ISRG', 'ILMN', 'PKI', 'MRK'], 'Information Technology': ['HPE', 'CRM', 'MU', 'STX', 'JNPR'], 'Communication Services': ['DISCK', 'NWS', 'FB', 'GOOG', 'ATVI'], 'Consumer Discretionary': ['HAS', 'TJX', 'TSCO', 'AZO', 'GM'], 'Utilities': ['SO', 'AES', 'CNP', 'NEE', 'CMS'], 'Financials': ['TRV', 'KEY', 'ZION', 'IVZ', 'UNM'], 'Materials': ['LYB', 'IP', 'APD', 'CF', 'MLM'], 'Consumer Staples': ['PEP', 'KR', 'WBA', 'MNST', 'KMB'], 'Real Estate': ['EQR', 'ESS', 'AVB', 'IRM', 'AIV'], 'Energy': ['COP', 'OXY', 'NOV', 'MRO', 'OKE']}",2017-01-01,2019-01-01,1178176.4904519955,152629.36098455172,2.8495754593851905,0.001317661680577417,0.5275026592660421,0.3140326163187621,0.002616477149649821,0.2069142851660084,2019-01-01,2020-01-01,136369.05367021402,310874.82947136625,0.5230842449691998,-6.202095348562347e-05,0.4607743295965828,0.11210692339119044,0.0007771582094462243,-0.006056639966290692
